buyyear,sellyear,sector,rendite,strategy
2010,2018,Consumer Cyclical,11.19,value_score
2010,2019,Consumer Cyclical,11.76,momentum_score
2010,2019,Consumer Cyclical,10.23,value_score
2010,2020,Consumer Cyclical,10.97,momentum_score
2010,2020,Consumer Cyclical,11.35,value_score
2010,2021,Consumer Cyclical,13.83,momentum_score
2010,2021,Consumer Cyclical,15.87,value_score
2010,2022,Consumer Cyclical,12.39,momentum_score
2010,2022,Consumer Cyclical,9.45,value_score
2010,2023,Consumer Cyclical,13.34,momentum_score
2010,2023,Consumer Cyclical,10.53,value_score
2010,2024,Consumer Cyclical,14.2,momentum_score
2010,2024,Consumer Cyclical,11.06,value_score
2010,2025,Consumer Cyclical,13.92,momentum_score
2010,2025,Consumer Cyclical,10.85,value_score
2011,2012,Consumer Cyclical,24.31,momentum_score
2011,2012,Consumer Cyclical,38.43,value_score
2011,2013,Consumer Cyclical,33.33,momentum_score
2011,2013,Consumer Cyclical,47.69,value_score
2011,2014,Consumer Cyclical,30.05,momentum_score
2011,2014,Consumer Cyclical,33.04,value_score
2011,2015,Consumer Cyclical,26.16,momentum_score
2011,2015,Consumer Cyclical,19.66,value_score
2011,2016,Consumer Cyclical,19.05,momentum_score
2011,2016,Consumer Cyclical,17.38,value_score
2011,2017,Consumer Cyclical,17.25,momentum_score
2011,2017,Consumer Cyclical,19.76,value_score
2011,2018,Consumer Cyclical,15.51,momentum_score
2011,2018,Consumer Cyclical,9.36,value_score
2011,2019,Consumer Cyclical,16.94,momentum_score
2011,2019,Consumer Cyclical,9.13,value_score
2011,2020,Consumer Cyclical,16.55,momentum_score
2011,2020,Consumer Cyclical,12.75,value_score
2011,2021,Consumer Cyclical,17.42,momentum_score
2011,2021,Consumer Cyclical,16.81,value_score
2011,2022,Consumer Cyclical,14.58,momentum_score
2011,2022,Consumer Cyclical,9.34,value_score
2011,2023,Consumer Cyclical,15.24,momentum_score
2011,2023,Consumer Cyclical,9.72,value_score
2011,2024,Consumer Cyclical,15.4,momentum_score
2011,2024,Consumer Cyclical,9.66,value_score
2011,2025,Consumer Cyclical,14.81,momentum_score
2011,2025,Consumer Cyclical,8.53,value_score
2012,2013,Consumer Cyclical,39.5,momentum_score
2012,2013,Consumer Cyclical,72.89,value_score
2012,2014,Consumer Cyclical,22.27,momentum_score
2012,2014,Consumer Cyclical,34.31,value_score
2012,2015,Consumer Cyclical,11.93,momentum_score
2012,2015,Consumer Cyclical,15.76,value_score
2012,2016,Consumer Cyclical,9.63,momentum_score
2012,2016,Consumer Cyclical,15.63,value_score
2012,2017,Consumer Cyclical,17.47,momentum_score
2012,2017,Consumer Cyclical,19.08,value_score
2012,2018,Consumer Cyclical,5.78,momentum_score
2012,2018,Consumer Cyclical,7.75,value_score
2012,2019,Consumer Cyclical,8.77,momentum_score
2012,2019,Consumer Cyclical,8.75,value_score
2012,2020,Consumer Cyclical,12.33,momentum_score
2012,2020,Consumer Cyclical,11.18,value_score
2012,2021,Consumer Cyclical,14.3,momentum_score
2012,2021,Consumer Cyclical,15.99,value_score
2012,2022,Consumer Cyclical,7.53,momentum_score
2012,2022,Consumer Cyclical,9.23,value_score
2012,2023,Consumer Cyclical,10.38,momentum_score
2012,2023,Consumer Cyclical,9.22,value_score
2012,2024,Consumer Cyclical,9.17,momentum_score
2012,2024,Consumer Cyclical,8.87,value_score
2012,2025,Consumer Cyclical,9.07,momentum_score
2012,2025,Consumer Cyclical,6.59,value_score
2013,2014,Consumer Cyclical,0.04,momentum_score
2013,2014,Consumer Cyclical,6.88,value_score
2013,2015,Consumer Cyclical,-8.04,momentum_score
2013,2015,Consumer Cyclical,-1.71,value_score
2013,2016,Consumer Cyclical,-3.8,momentum_score
2013,2016,Consumer Cyclical,2.12,value_score
2013,2017,Consumer Cyclical,5.37,momentum_score
2013,2017,Consumer Cyclical,6.52,value_score
2013,2018,Consumer Cyclical,-2.13,momentum_score
2013,2018,Consumer Cyclical,-1.4,value_score
2013,2019,Consumer Cyclical,2.35,momentum_score
2013,2019,Consumer Cyclical,-1.17,value_score
2013,2020,Consumer Cyclical,5.38,momentum_score
2013,2020,Consumer Cyclical,2.71,value_score
2013,2021,Consumer Cyclical,9.23,momentum_score
2013,2021,Consumer Cyclical,10.26,value_score
2013,2022,Consumer Cyclical,3.33,momentum_score
2013,2022,Consumer Cyclical,3.89,value_score
2013,2023,Consumer Cyclical,5.02,momentum_score
2013,2023,Consumer Cyclical,4.78,value_score
2013,2024,Consumer Cyclical,6.37,momentum_score
2013,2024,Consumer Cyclical,4.76,value_score
2013,2025,Consumer Cyclical,4.34,momentum_score
2013,2025,Consumer Cyclical,4.15,value_score
2014,2015,Consumer Cyclical,1.54,momentum_score
2014,2015,Consumer Cyclical,-19.55,value_score
2014,2016,Consumer Cyclical,2.2,momentum_score
2014,2016,Consumer Cyclical,-3.24,value_score
2014,2017,Consumer Cyclical,5.77,momentum_score
2014,2017,Consumer Cyclical,8.09,value_score
2014,2018,Consumer Cyclical,3.21,momentum_score
2014,2018,Consumer Cyclical,-3.41,value_score
2014,2019,Consumer Cyclical,8.16,momentum_score
2014,2019,Consumer Cyclical,-0.69,value_score
2014,2020,Consumer Cyclical,7.61,momentum_score
2014,2020,Consumer Cyclical,4.67,value_score
2014,2021,Consumer Cyclical,10.97,momentum_score
2014,2021,Consumer Cyclical,11.88,value_score
2014,2022,Consumer Cyclical,6.94,momentum_score
2014,2022,Consumer Cyclical,3.81,value_score
2014,2023,Consumer Cyclical,8.22,momentum_score
2014,2023,Consumer Cyclical,3.98,value_score
2014,2024,Consumer Cyclical,8.94,momentum_score
2014,2024,Consumer Cyclical,5.98,value_score
2014,2025,Consumer Cyclical,8.6,momentum_score
2014,2025,Consumer Cyclical,6.14,value_score
2015,2016,Consumer Cyclical,1.66,momentum_score
2015,2016,Consumer Cyclical,13.7,value_score
2015,2017,Consumer Cyclical,15.43,momentum_score
2015,2017,Consumer Cyclical,29.98,value_score
2015,2018,Consumer Cyclical,10.14,momentum_score
2015,2018,Consumer Cyclical,2.63,value_score
2015,2019,Consumer Cyclical,15.06,momentum_score
2015,2019,Consumer Cyclical,2.29,value_score
2015,2020,Consumer Cyclical,17.4,momentum_score
2015,2020,Consumer Cyclical,9.45,value_score
2015,2021,Consumer Cyclical,19.1,momentum_score
2015,2021,Consumer Cyclical,16.99,value_score
2015,2022,Consumer Cyclical,11.8,momentum_score
2015,2022,Consumer Cyclical,5.67,value_score
2015,2023,Consumer Cyclical,13.88,momentum_score
2015,2023,Consumer Cyclical,6.55,value_score
2015,2024,Consumer Cyclical,13.57,momentum_score
2015,2024,Consumer Cyclical,7.07,value_score
2015,2025,Consumer Cyclical,12.82,momentum_score
2015,2025,Consumer Cyclical,5.62,value_score
2016,2017,Consumer Cyclical,53.33,momentum_score
2016,2017,Consumer Cyclical,42.36,value_score
2016,2018,Consumer Cyclical,1.5,momentum_score
2016,2018,Consumer Cyclical,-1.29,value_score
2016,2019,Consumer Cyclical,7.62,momentum_score
2016,2019,Consumer Cyclical,0.4,value_score
2016,2020,Consumer Cyclical,11.07,momentum_score
2016,2020,Consumer Cyclical,5.96,value_score
2016,2021,Consumer Cyclical,12.05,momentum_score
2016,2021,Consumer Cyclical,9.34,value_score
2016,2022,Consumer Cyclical,5.57,momentum_score
2016,2022,Consumer Cyclical,-0.15,value_score
2016,2023,Consumer Cyclical,6.95,momentum_score
2016,2023,Consumer Cyclical,2.02,value_score
2016,2024,Consumer Cyclical,6.62,momentum_score
2016,2024,Consumer Cyclical,0.57,value_score
2016,2025,Consumer Cyclical,6.8,momentum_score
2016,2025,Consumer Cyclical,0.9,value_score
2017,2018,Consumer Cyclical,-20.49,momentum_score
2017,2018,Consumer Cyclical,-14.08,value_score
2017,2019,Consumer Cyclical,4.19,momentum_score
2017,2019,Consumer Cyclical,-12.59,value_score
2017,2020,Consumer Cyclical,9.58,momentum_score
2017,2020,Consumer Cyclical,-8.36,value_score
2017,2021,Consumer Cyclical,11.91,momentum_score
2017,2021,Consumer Cyclical,4.92,value_score
2017,2022,Consumer Cyclical,2.85,momentum_score
2017,2022,Consumer Cyclical,-3.18,value_score
2017,2023,Consumer Cyclical,9.81,momentum_score
2017,2023,Consumer Cyclical,0.35,value_score
2017,2024,Consumer Cyclical,9.33,momentum_score
2017,2024,Consumer Cyclical,-1.64,value_score
2017,2025,Consumer Cyclical,8.63,momentum_score
2017,2025,Consumer Cyclical,-0.89,value_score
2018,2019,Consumer Cyclical,20.02,momentum_score
2018,2019,Consumer Cyclical,-0.53,value_score
2018,2020,Consumer Cyclical,26.56,momentum_score
2018,2020,Consumer Cyclical,3.54,value_score
2018,2021,Consumer Cyclical,24.7,momentum_score
2018,2021,Consumer Cyclical,16.49,value_score
2018,2022,Consumer Cyclical,11.2,momentum_score
2018,2022,Consumer Cyclical,5.48,value_score
2018,2023,Consumer Cyclical,13.59,momentum_score
2018,2023,Consumer Cyclical,6.83,value_score
2018,2024,Consumer Cyclical,14.11,momentum_score
2018,2024,Consumer Cyclical,5.6,value_score
2018,2025,Consumer Cyclical,11.73,momentum_score
2018,2025,Consumer Cyclical,3.33,value_score
2019,2020,Consumer Cyclical,17.51,momentum_score
2019,2020,Consumer Cyclical,8.3,value_score
2019,2021,Consumer Cyclical,24.84,momentum_score
2019,2021,Consumer Cyclical,28.61,value_score
2019,2022,Consumer Cyclical,5.76,momentum_score
2019,2022,Consumer Cyclical,2.38,value_score
2019,2023,Consumer Cyclical,14.38,momentum_score
2019,2023,Consumer Cyclical,4.36,value_score
2019,2024,Consumer Cyclical,13.19,momentum_score
2019,2024,Consumer Cyclical,3.39,value_score
2019,2025,Consumer Cyclical,9.53,momentum_score
2019,2025,Consumer Cyclical,1.99,value_score
2020,2021,Consumer Cyclical,35.17,momentum_score
2020,2021,Consumer Cyclical,34.88,value_score
2020,2022,Consumer Cyclical,-5.08,momentum_score
2020,2022,Consumer Cyclical,-7.95,value_score
2020,2023,Consumer Cyclical,2.32,momentum_score
2020,2023,Consumer Cyclical,0.48,value_score
2020,2024,Consumer Cyclical,6.13,momentum_score
2020,2024,Consumer Cyclical,2.75,value_score
2020,2025,Consumer Cyclical,4.16,momentum_score
2020,2025,Consumer Cyclical,0.44,value_score
2021,2022,Consumer Cyclical,-15.34,momentum_score
2021,2022,Consumer Cyclical,-22.08,value_score
2021,2023,Consumer Cyclical,-4.42,momentum_score
2021,2023,Consumer Cyclical,2.69,value_score
2021,2024,Consumer Cyclical,-0.76,momentum_score
2021,2024,Consumer Cyclical,2.45,value_score
2021,2025,Consumer Cyclical,-0.33,momentum_score
2021,2025,Consumer Cyclical,0.16,value_score
2022,2023,Consumer Cyclical,6.85,momentum_score
2022,2023,Consumer Cyclical,22.15,value_score
2022,2024,Consumer Cyclical,7.97,momentum_score
2022,2024,Consumer Cyclical,16.46,value_score
2022,2025,Consumer Cyclical,11.5,momentum_score
2022,2025,Consumer Cyclical,16.65,value_score
2023,2024,Consumer Cyclical,34.36,momentum_score
2023,2024,Consumer Cyclical,5.51,value_score
2023,2025,Consumer Cyclical,20.94,momentum_score
2023,2025,Consumer Cyclical,1.49,value_score
2024,2025,Consumer Cyclical,20.54,momentum_score
2024,2025,Consumer Cyclical,17.04,value_score
2008,2009,Consumer Defensive,16.26,momentum_score
2008,2009,Consumer Defensive,32.43,value_score
2008,2010,Consumer Defensive,12.14,momentum_score
2008,2010,Consumer Defensive,20.48,value_score
2008,2011,Consumer Defensive,15.13,momentum_score
2008,2011,Consumer Defensive,18.25,value_score
2008,2012,Consumer Defensive,11.76,momentum_score
2008,2012,Consumer Defensive,14.65,value_score
2008,2013,Consumer Defensive,14.35,momentum_score
2008,2013,Consumer Defensive,18.16,value_score
2008,2014,Consumer Defensive,14.5,momentum_score
2008,2014,Consumer Defensive,18.22,value_score
2008,2015,Consumer Defensive,13.2,momentum_score
2008,2015,Consumer Defensive,16.88,value_score
2008,2016,Consumer Defensive,12.55,momentum_score
2008,2016,Consumer Defensive,16.03,value_score
2008,2017,Consumer Defensive,11.88,momentum_score
2008,2017,Consumer Defensive,14.27,value_score
2008,2018,Consumer Defensive,7.93,momentum_score
2008,2018,Consumer Defensive,9.85,value_score
2008,2019,Consumer Defensive,9.21,momentum_score
2008,2019,Consumer Defensive,10.32,value_score
2008,2020,Consumer Defensive,9.7,momentum_score
2008,2020,Consumer Defensive,9.98,value_score
2008,2021,Consumer Defensive,10.33,momentum_score
2008,2021,Consumer Defensive,10.55,value_score
2008,2022,Consumer Defensive,9.87,momentum_score
2008,2022,Consumer Defensive,9.77,value_score
2008,2023,Consumer Defensive,8.57,momentum_score
2008,2023,Consumer Defensive,8.24,value_score
2008,2024,Consumer Defensive,8.94,momentum_score
2008,2024,Consumer Defensive,8.46,value_score
2008,2025,Consumer Defensive,8.88,momentum_score
2008,2025,Consumer Defensive,8.38,value_score
2009,2010,Consumer Defensive,27.01,momentum_score
2009,2010,Consumer Defensive,15.04,value_score
2009,2011,Consumer Defensive,21.42,momentum_score
2009,2011,Consumer Defensive,15.51,value_score
2009,2012,Consumer Defensive,16.39,momentum_score
2009,2012,Consumer Defensive,12.84,value_score
2009,2013,Consumer Defensive,19.63,momentum_score
2009,2013,Consumer Defensive,17.34,value_score
2009,2014,Consumer Defensive,18.87,momentum_score
2009,2014,Consumer Defensive,17.52,value_score
2009,2015,Consumer Defensive,18.07,momentum_score
2009,2015,Consumer Defensive,16.65,value_score
2009,2016,Consumer Defensive,16.6,momentum_score
2009,2016,Consumer Defensive,16.48,value_score
2009,2017,Consumer Defensive,16.4,momentum_score
2009,2017,Consumer Defensive,15.48,value_score
2009,2018,Consumer Defensive,11.56,momentum_score
2009,2018,Consumer Defensive,10.25,value_score
2009,2019,Consumer Defensive,14.26,momentum_score
2009,2019,Consumer Defensive,12.58,value_score
2009,2020,Consumer Defensive,13.69,momentum_score
2009,2020,Consumer Defensive,10.99,value_score
2009,2021,Consumer Defensive,14.71,momentum_score
2009,2021,Consumer Defensive,11.67,value_score
2009,2022,Consumer Defensive,11.53,momentum_score
2009,2022,Consumer Defensive,10.19,value_score
2009,2023,Consumer Defensive,9.02,momentum_score
2009,2023,Consumer Defensive,8.62,value_score
2009,2024,Consumer Defensive,8.14,momentum_score
2009,2024,Consumer Defensive,8.89,value_score
2009,2025,Consumer Defensive,7.81,momentum_score
2009,2025,Consumer Defensive,8.53,value_score
2010,2011,Consumer Defensive,18.14,momentum_score
2010,2011,Consumer Defensive,8.21,value_score
2010,2012,Consumer Defensive,16.67,momentum_score
2010,2012,Consumer Defensive,6.72,value_score
2010,2013,Consumer Defensive,23.27,momentum_score
2010,2013,Consumer Defensive,17.0,value_score
2010,2014,Consumer Defensive,22.15,momentum_score
2010,2014,Consumer Defensive,17.94,value_score
2010,2015,Consumer Defensive,22.07,momentum_score
2010,2015,Consumer Defensive,16.04,value_score
2010,2016,Consumer Defensive,19.34,momentum_score
2010,2016,Consumer Defensive,14.97,value_score
2010,2017,Consumer Defensive,20.49,momentum_score
2010,2017,Consumer Defensive,13.48,value_score
2010,2018,Consumer Defensive,15.64,momentum_score
2010,2018,Consumer Defensive,8.7,value_score
2010,2019,Consumer Defensive,17.46,momentum_score
2010,2019,Consumer Defensive,11.3,value_score
2010,2020,Consumer Defensive,16.53,momentum_score
2010,2020,Consumer Defensive,9.93,value_score
2010,2021,Consumer Defensive,17.06,momentum_score
2010,2021,Consumer Defensive,10.98,value_score
2010,2022,Consumer Defensive,14.32,momentum_score
2010,2022,Consumer Defensive,9.43,value_score
2010,2023,Consumer Defensive,12.06,momentum_score
2010,2023,Consumer Defensive,7.97,value_score
2010,2024,Consumer Defensive,11.17,momentum_score
2010,2024,Consumer Defensive,8.24,value_score
2010,2025,Consumer Defensive,10.08,momentum_score
2010,2025,Consumer Defensive,7.99,value_score
2011,2012,Consumer Defensive,0.78,momentum_score
2011,2012,Consumer Defensive,0.31,value_score
2011,2013,Consumer Defensive,12.37,momentum_score
2011,2013,Consumer Defensive,23.78,value_score
2011,2014,Consumer Defensive,12.91,momentum_score
2011,2014,Consumer Defensive,26.13,value_score
2011,2015,Consumer Defensive,11.68,momentum_score
2011,2015,Consumer Defensive,24.07,value_score
2011,2016,Consumer Defensive,11.21,momentum_score
2011,2016,Consumer Defensive,20.25,value_score
2011,2017,Consumer Defensive,12.08,momentum_score
2011,2017,Consumer Defensive,20.02,value_score
2011,2018,Consumer Defensive,6.85,momentum_score
2011,2018,Consumer Defensive,13.09,value_score
2011,2019,Consumer Defensive,9.38,momentum_score
2011,2019,Consumer Defensive,14.99,value_score
2011,2020,Consumer Defensive,9.66,momentum_score
2011,2020,Consumer Defensive,13.81,value_score
2011,2021,Consumer Defensive,10.95,momentum_score
2011,2021,Consumer Defensive,14.71,value_score
2011,2022,Consumer Defensive,9.43,momentum_score
2011,2022,Consumer Defensive,12.32,value_score
2011,2023,Consumer Defensive,6.98,momentum_score
2011,2023,Consumer Defensive,11.31,value_score
2011,2024,Consumer Defensive,5.83,momentum_score
2011,2024,Consumer Defensive,11.27,value_score
2011,2025,Consumer Defensive,6.29,momentum_score
2011,2025,Consumer Defensive,9.92,value_score
2012,2013,Consumer Defensive,35.28,momentum_score
2012,2013,Consumer Defensive,36.28,value_score
2012,2014,Consumer Defensive,27.34,momentum_score
2012,2014,Consumer Defensive,27.66,value_score
2012,2015,Consumer Defensive,24.0,momentum_score
2012,2015,Consumer Defensive,17.28,value_score
2012,2016,Consumer Defensive,19.29,momentum_score
2012,2016,Consumer Defensive,16.6,value_score
2012,2017,Consumer Defensive,18.18,momentum_score
2012,2017,Consumer Defensive,12.37,value_score
2012,2018,Consumer Defensive,12.52,momentum_score
2012,2018,Consumer Defensive,6.5,value_score
2012,2019,Consumer Defensive,14.95,momentum_score
2012,2019,Consumer Defensive,8.37,value_score
2012,2020,Consumer Defensive,15.13,momentum_score
2012,2020,Consumer Defensive,7.79,value_score
2012,2021,Consumer Defensive,15.84,momentum_score
2012,2021,Consumer Defensive,8.38,value_score
2012,2022,Consumer Defensive,12.98,momentum_score
2012,2022,Consumer Defensive,7.88,value_score
2012,2023,Consumer Defensive,12.24,momentum_score
2012,2023,Consumer Defensive,6.23,value_score
2012,2024,Consumer Defensive,12.12,momentum_score
2012,2024,Consumer Defensive,6.12,value_score
2012,2025,Consumer Defensive,10.09,momentum_score
2012,2025,Consumer Defensive,5.92,value_score
2013,2014,Consumer Defensive,25.53,momentum_score
2013,2014,Consumer Defensive,21.75,value_score
2013,2015,Consumer Defensive,21.77,momentum_score
2013,2015,Consumer Defensive,16.85,value_score
2013,2016,Consumer Defensive,15.21,momentum_score
2013,2016,Consumer Defensive,13.85,value_score
2013,2017,Consumer Defensive,14.3,momentum_score
2013,2017,Consumer Defensive,12.23,value_score
2013,2018,Consumer Defensive,8.67,momentum_score
2013,2018,Consumer Defensive,5.33,value_score
2013,2019,Consumer Defensive,10.78,momentum_score
2013,2019,Consumer Defensive,10.03,value_score
2013,2020,Consumer Defensive,9.61,momentum_score
2013,2020,Consumer Defensive,9.07,value_score
2013,2021,Consumer Defensive,11.36,momentum_score
2013,2021,Consumer Defensive,10.64,value_score
2013,2022,Consumer Defensive,9.96,momentum_score
2013,2022,Consumer Defensive,8.76,value_score
2013,2023,Consumer Defensive,8.32,momentum_score
2013,2023,Consumer Defensive,7.45,value_score
2013,2024,Consumer Defensive,7.19,momentum_score
2013,2024,Consumer Defensive,9.12,value_score
2013,2025,Consumer Defensive,6.68,momentum_score
2013,2025,Consumer Defensive,8.96,value_score
2014,2015,Consumer Defensive,15.0,momentum_score
2014,2015,Consumer Defensive,9.28,value_score
2014,2016,Consumer Defensive,9.8,momentum_score
2014,2016,Consumer Defensive,10.59,value_score
2014,2017,Consumer Defensive,11.69,momentum_score
2014,2017,Consumer Defensive,9.37,value_score
2014,2018,Consumer Defensive,2.97,momentum_score
2014,2018,Consumer Defensive,-0.06,value_score
2014,2019,Consumer Defensive,7.54,momentum_score
2014,2019,Consumer Defensive,6.12,value_score
2014,2020,Consumer Defensive,8.0,momentum_score
2014,2020,Consumer Defensive,5.15,value_score
2014,2021,Consumer Defensive,10.14,momentum_score
2014,2021,Consumer Defensive,6.67,value_score
2014,2022,Consumer Defensive,8.01,momentum_score
2014,2022,Consumer Defensive,6.49,value_score
2014,2023,Consumer Defensive,7.13,momentum_score
2014,2023,Consumer Defensive,4.47,value_score
2014,2024,Consumer Defensive,6.02,momentum_score
2014,2024,Consumer Defensive,6.19,value_score
2014,2025,Consumer Defensive,6.06,momentum_score
2014,2025,Consumer Defensive,6.28,value_score
2015,2016,Consumer Defensive,1.72,momentum_score
2015,2016,Consumer Defensive,16.4,value_score
2015,2017,Consumer Defensive,7.62,momentum_score
2015,2017,Consumer Defensive,13.41,value_score
2015,2018,Consumer Defensive,-1.05,momentum_score
2015,2018,Consumer Defensive,2.47,value_score
2015,2019,Consumer Defensive,4.07,momentum_score
2015,2019,Consumer Defensive,10.29,value_score
2015,2020,Consumer Defensive,4.93,momentum_score
2015,2020,Consumer Defensive,9.89,value_score
2015,2021,Consumer Defensive,6.43,momentum_score
2015,2021,Consumer Defensive,11.14,value_score
2015,2022,Consumer Defensive,5.07,momentum_score
2015,2022,Consumer Defensive,9.48,value_score
2015,2023,Consumer Defensive,4.44,momentum_score
2015,2023,Consumer Defensive,7.35,value_score
2015,2024,Consumer Defensive,4.37,momentum_score
2015,2024,Consumer Defensive,8.08,value_score
2015,2025,Consumer Defensive,3.71,momentum_score
2015,2025,Consumer Defensive,8.02,value_score
2016,2017,Consumer Defensive,9.17,momentum_score
2016,2017,Consumer Defensive,6.71,value_score
2016,2018,Consumer Defensive,-4.21,momentum_score
2016,2018,Consumer Defensive,-6.01,value_score
2016,2019,Consumer Defensive,6.19,momentum_score
2016,2019,Consumer Defensive,6.8,value_score
2016,2020,Consumer Defensive,4.87,momentum_score
2016,2020,Consumer Defensive,7.43,value_score
2016,2021,Consumer Defensive,6.62,momentum_score
2016,2021,Consumer Defensive,10.28,value_score
2016,2022,Consumer Defensive,7.1,momentum_score
2016,2022,Consumer Defensive,8.25,value_score
2016,2023,Consumer Defensive,4.61,momentum_score
2016,2023,Consumer Defensive,6.03,value_score
2016,2024,Consumer Defensive,5.66,momentum_score
2016,2024,Consumer Defensive,7.91,value_score
2016,2025,Consumer Defensive,5.9,momentum_score
2016,2025,Consumer Defensive,8.03,value_score
2017,2018,Consumer Defensive,-9.83,momentum_score
2017,2018,Consumer Defensive,-7.23,value_score
2017,2019,Consumer Defensive,10.14,momentum_score
2017,2019,Consumer Defensive,13.68,value_score
2017,2020,Consumer Defensive,14.18,momentum_score
2017,2020,Consumer Defensive,13.84,value_score
2017,2021,Consumer Defensive,15.92,momentum_score
2017,2021,Consumer Defensive,15.74,value_score
2017,2022,Consumer Defensive,10.17,momentum_score
2017,2022,Consumer Defensive,11.49,value_score
2017,2023,Consumer Defensive,8.04,momentum_score
2017,2023,Consumer Defensive,6.99,value_score
2017,2024,Consumer Defensive,8.2,momentum_score
2017,2024,Consumer Defensive,7.04,value_score
2017,2025,Consumer Defensive,8.93,momentum_score
2017,2025,Consumer Defensive,6.47,value_score
2018,2019,Consumer Defensive,22.91,momentum_score
2018,2019,Consumer Defensive,34.23,value_score
2018,2020,Consumer Defensive,18.73,momentum_score
2018,2020,Consumer Defensive,20.35,value_score
2018,2021,Consumer Defensive,17.22,momentum_score
2018,2021,Consumer Defensive,20.03,value_score
2018,2022,Consumer Defensive,12.72,momentum_score
2018,2022,Consumer Defensive,13.48,value_score
2018,2023,Consumer Defensive,9.46,momentum_score
2018,2023,Consumer Defensive,8.98,value_score
2018,2024,Consumer Defensive,8.34,momentum_score
2018,2024,Consumer Defensive,10.2,value_score
2018,2025,Consumer Defensive,6.56,momentum_score
2018,2025,Consumer Defensive,7.82,value_score
2019,2020,Consumer Defensive,10.62,momentum_score
2019,2020,Consumer Defensive,-0.62,value_score
2019,2021,Consumer Defensive,17.4,momentum_score
2019,2021,Consumer Defensive,7.21,value_score
2019,2022,Consumer Defensive,8.41,momentum_score
2019,2022,Consumer Defensive,8.34,value_score
2019,2023,Consumer Defensive,4.29,momentum_score
2019,2023,Consumer Defensive,4.23,value_score
2019,2024,Consumer Defensive,2.67,momentum_score
2019,2024,Consumer Defensive,6.33,value_score
2019,2025,Consumer Defensive,0.26,momentum_score
2019,2025,Consumer Defensive,5.4,value_score
2020,2021,Consumer Defensive,16.92,momentum_score
2020,2021,Consumer Defensive,19.34,value_score
2020,2022,Consumer Defensive,0.44,momentum_score
2020,2022,Consumer Defensive,9.36,value_score
2020,2023,Consumer Defensive,1.2,momentum_score
2020,2023,Consumer Defensive,3.41,value_score
2020,2024,Consumer Defensive,3.78,momentum_score
2020,2024,Consumer Defensive,4.55,value_score
2020,2025,Consumer Defensive,3.05,momentum_score
2020,2025,Consumer Defensive,2.24,value_score
2021,2022,Consumer Defensive,-2.52,momentum_score
2021,2022,Consumer Defensive,4.35,value_score
2021,2023,Consumer Defensive,-4.67,momentum_score
2021,2023,Consumer Defensive,-3.82,value_score
2021,2024,Consumer Defensive,-2.47,momentum_score
2021,2024,Consumer Defensive,-0.57,value_score
2021,2025,Consumer Defensive,0.01,momentum_score
2021,2025,Consumer Defensive,-3.16,value_score
2022,2023,Consumer Defensive,-9.4,momentum_score
2022,2023,Consumer Defensive,-9.52,value_score
2022,2024,Consumer Defensive,-7.55,momentum_score
2022,2024,Consumer Defensive,0.75,value_score
2022,2025,Consumer Defensive,-9.26,momentum_score
2022,2025,Consumer Defensive,-1.57,value_score
2023,2024,Consumer Defensive,7.01,momentum_score
2023,2024,Consumer Defensive,-1.81,value_score
2023,2025,Consumer Defensive,3.42,momentum_score
2023,2025,Consumer Defensive,-0.04,value_score
2024,2025,Consumer Defensive,1.83,momentum_score
2024,2025,Consumer Defensive,0.69,value_score
2008,2009,Energy,34.77,momentum_score
2008,2009,Energy,31.56,value_score
2008,2010,Energy,17.03,momentum_score
2008,2010,Energy,31.69,value_score
2008,2011,Energy,16.27,momentum_score
2008,2011,Energy,20.37,value_score
2008,2012,Energy,13.86,momentum_score
2008,2012,Energy,17.18,value_score
2008,2013,Energy,17.91,momentum_score
2008,2013,Energy,18.93,value_score
2008,2014,Energy,11.46,momentum_score
2008,2014,Energy,13.34,value_score
2008,2015,Energy,3.8,momentum_score
2008,2015,Energy,8.96,value_score
2008,2016,Energy,7.01,momentum_score
2008,2016,Energy,10.15,value_score
2008,2017,Energy,6.25,momentum_score
2008,2017,Energy,9.97,value_score
2008,2018,Energy,3.01,momentum_score
2008,2018,Energy,7.16,value_score
2008,2019,Energy,1.71,momentum_score
2008,2019,Energy,7.26,value_score
2008,2020,Energy,-0.83,momentum_score
2008,2020,Energy,3.35,value_score
2008,2021,Energy,2.9,momentum_score
2008,2021,Energy,5.88,value_score
2008,2022,Energy,6.14,momentum_score
2008,2022,Energy,9.13,value_score
2008,2023,Energy,5.6,momentum_score
2008,2023,Energy,8.4,value_score
2008,2024,Energy,5.43,momentum_score
2008,2024,Energy,7.47,value_score
2008,2025,Energy,5.37,momentum_score
2008,2025,Energy,7.88,value_score
2009,2010,Energy,14.98,momentum_score
2009,2010,Energy,31.13,value_score
2009,2011,Energy,8.63,momentum_score
2009,2011,Energy,16.64,value_score
2009,2012,Energy,7.27,momentum_score
2009,2012,Energy,12.79,value_score
2009,2013,Energy,13.73,momentum_score
2009,2013,Energy,16.5,value_score
2009,2014,Energy,6.53,momentum_score
2009,2014,Energy,11.07,value_score
2009,2015,Energy,-0.5,momentum_score
2009,2015,Energy,5.96,value_score
2009,2016,Energy,4.16,momentum_score
2009,2016,Energy,7.46,value_score
2009,2017,Energy,3.06,momentum_score
2009,2017,Energy,7.96,value_score
